  #  n l    j    m t_z      eps
  0  0 1  1.5  1.5   p  1.63000 
  1  0 1  1.5  0.5   p  1.63000 
  2  0 1  1.5 -0.5   p  1.63000 
  3  0 1  1.5 -1.5   p  1.63000 
