-0.1948118802216338 0 1 0 1 
-1.2569085495788257 0 1 0 8 
0.1948118802216338 0 1 1 0 
1.2569085495788257 0 1 8 0 
-0.1948118802216338 0 2 0 2 
-0.7696961499524538 0 2 0 9 
-0.9936734568019402 0 2 1 8 
0.1948118802216338 0 2 2 0 
0.9936734568019402 0 2 8 1 
0.7696961499524538 0 2 9 0 
-0.4617484101531621 0 3 0 3 
-0.4785875581678595 0 3 0 7 
-0.4128492771730066 0 3 0 10 
0.3581329359628826 0 3 1 2 
0.2140308626497937 0 3 1 6 
-0.6633921286999369 0 3 1 9 
-0.3581329359628826 0 3 2 1 
-0.6477068057111962 0 3 2 8 
0.4617484101531621 0 3 3 0 
-0.2140308626497937 0 3 6 1 
-0.4988886901723285 0 3 6 8 
0.4785875581678595 0 3 7 0 
0.6477068057111962 0 3 8 2 
0.4988886901723285 0 3 8 6 
-0.6857609369648280 0 3 8 9 
0.6633921286999369 0 3 9 1 
0.6857609369648280 0 3 9 8 
0.4128492771730066 0 3 10 0 
-0.7286849400846903 0 4 0 4 
-0.1914078974806580 0 4 0 11 
0.3376509701141359 0 4 1 3 
-0.6053706974515026 0 4 1 7 
-0.3739536986333119 0 4 1 10 
0.4280617252995874 0 4 2 6 
-0.3989669325465318 0 4 2 9 
-0.3376509701141359 0 4 3 1 
-0.3803201668152534 0 4 3 8 
0.7286849400846903 0 4 4 0 
-0.4280617252995874 0 4 6 2 
-0.6110113646838267 0 4 6 9 
0.6053706974515026 0 4 7 1 
-0.3527675758781280 0 4 7 8 
0.3803201668152534 0 4 8 3 
0.3527675758781280 0 4 8 7 
-0.9698124176013411 0 4 8 10 
0.3989669325465318 0 4 9 2 
0.6110113646838267 0 4 9 6 
0.3739536986333119 0 4 10 1 
0.9698124176013411 0 4 10 8 
0.1914078974806580 0 4 11 0 
-1.3781834174983347 0 5 0 5 
0.6494984774136444 0 5 1 4 
-0.1914078974806580 0 5 1 11 
-0.3825619474821162 0 5 2 3 
-0.4785875581678595 0 5 2 7 
-0.1784234363897237 0 5 2 10 
0.3825619474821161 0 5 3 2 
0.4785875581678595 0 5 3 6 
-0.1784234363897237 0 5 3 9 
-0.6494984774136444 0 5 4 1 
-0.1914078974806580 0 5 4 8 
1.3781834174983347 0 5 5 0 
-0.4785875581678595 0 5 6 3 
-0.8481537634532695 0 5 6 7 
-0.4554209821526503 0 5 6 10 
0.4785875581678595 0 5 7 2 
0.8481537634532695 0 5 7 6 
-0.4554209821526503 0 5 7 9 
0.1914078974806580 0 5 8 4 
-1.8186010832479886 0 5 8 11 
0.1784234363897237 0 5 9 3 
0.4554209821526503 0 5 9 7 
0.5665786358096067 0 5 9 10 
0.1784234363897237 0 5 10 2 
0.4554209821526503 0 5 10 6 
-0.5665786358096067 0 5 10 9 
0.1914078974806580 0 5 11 1 
1.8186010832479886 0 5 11 8 
0.6441314995631697 0 6 0 6 
-0.4112701961817906 0 6 0 9 
0.3185685241207064 0 6 1 8 
-0.6441314995631697 0 6 6 0 
-0.3185685241207064 0 6 8 1 
0.4112701961817906 0 6 9 0 
-0.4785875581678595 0 7 0 3 
-0.6306042045131415 0 7 0 7 
-0.3237501334375696 0 7 0 10 
0.6420925879493813 0 7 1 2 
0.5700791375321372 0 7 1 6 
0.1056452992799817 0 7 1 9 
-0.6420925879493813 0 7 2 1 
0.0479367125992773 0 7 2 8 
0.4785875581678595 0 7 3 0 
-0.5700791375321372 0 7 6 1 
-1.3865183301950716 0 7 6 8 
0.6306042045131415 0 7 7 0 
-0.0479367125992773 0 7 8 2 
1.3865183301950716 0 7 8 6 
-0.2727309318522697 0 7 8 9 
-0.1056452992799817 0 7 9 1 
0.2727309318522697 0 7 9 8 
0.3237501334375696 0 7 10 0 
-1.2569085495788257 0 8 0 1 
-1.3602934913300846 0 8 0 8 
1.2569085495788257 0 8 1 0 
1.3602934913300846 0 8 8 0 
-0.7696961499524538 0 9 0 2 
-0.4112701961817906 0 9 0 6 
-0.0585659688244835 0 9 0 9 
-1.0083138031928069 0 9 1 8 
0.7696961499524538 0 9 2 0 
0.4112701961817906 0 9 6 0 
1.0083138031928069 0 9 8 1 
0.0585659688244835 0 9 9 0 
-0.4128492771730066 0 10 0 3 
-0.3237501334375696 0 10 0 7 
0.0860106400214412 0 10 0 10 
-0.1345417363931263 0 10 1 2 
-0.2230657850946565 0 10 1 6 
-0.1293132501343541 0 10 1 9 
0.1345417363931263 0 10 2 1 
-0.6337976578491176 0 10 2 8 
0.4128492771730066 0 10 3 0 
0.2230657850946565 0 10 6 1 
-0.2412516260209757 0 10 6 8 
0.3237501334375696 0 10 7 0 
0.6337976578491176 0 10 8 2 
0.2412516260209757 0 10 8 6 
-0.3269534560025719 0 10 8 9 
0.1293132501343541 0 10 9 1 
0.3269534560025719 0 10 9 8 
-0.0860106400214412 0 10 10 0 
-0.1914078974806580 0 11 0 4 
0.3227114012523185 0 11 0 11 
-0.0776777077238112 0 11 1 3 
-0.2507757750272271 0 11 1 7 
-0.1833476212563612 0 11 1 10 
-0.0479367125992772 0 11 2 6 
0.0504584763522818 0 11 2 9 
0.0776777077238112 0 11 3 1 
-0.3950554632758306 0 11 3 8 
0.1914078974806580 0 11 4 0 
0.0479367125992772 0 11 6 2 
-0.1961188252459277 0 11 6 9 
0.2507757750272271 0 11 7 1 
-0.0781723040302670 0 11 7 8 
0.3950554632758306 0 11 8 3 
0.0781723040302670 0 11 8 7 
-0.2831499987533450 0 11 8 10 
-0.0504584763522818 0 11 9 2 
0.1961188252459277 0 11 9 6 
0.1833476212563612 0 11 10 1 
0.2831499987533450 0 11 10 8 
-0.3227114012523185 0 11 11 0 
-4.0680750531540326 0 12 0 12 
4.0680750531540326 0 12 12 0 
-2.1314434666878337 0 13 0 13 
-0.6284542747894130 0 13 0 20 
-1.9366315864661996 0 13 1 12 
0.6284542747894130 0 13 8 12 
1.9366315864661996 0 13 12 1 
-0.6284542747894130 0 13 12 8 
2.1314434666878337 0 13 13 0 
0.6284542747894130 0 13 20 0 
-1.4369272393899883 0 14 0 14 
-0.4269452706114438 0 14 0 18 
0.2560342396783555 0 14 0 21 
-0.8785012600833593 0 14 1 13 
-0.9932620347081821 0 14 1 20 
-1.2421153591683542 0 14 2 12 
-0.4269452706114438 0 14 6 12 
0.0004114220937581 0 14 8 13 
0.5851822809503073 0 14 8 20 
1.0257303896308096 0 14 9 12 
1.2421153591683542 0 14 12 2 
0.4269452706114438 0 14 12 6 
-1.0257303896308096 0 14 12 9 
0.8785012600833593 0 14 13 1 
-0.0004114220937581 0 14 13 8 
1.4369272393899883 0 14 14 0 
0.4269452706114438 0 14 18 0 
0.9932620347081821 0 14 20 1 
-0.5851822809503073 0 14 20 8 
-0.2560342396783555 0 14 21 0 
-1.2231373907068301 0 15 0 15 
-0.4527664143896517 0 15 0 19 
0.4344576760680792 0 15 0 22 
-0.2868291807329613 0 15 1 14 
-0.3703238925547188 0 15 1 18 
-0.0450847801209573 0 15 1 21 
-0.6449621166958440 0 15 2 13 
-1.0259048037404752 0 15 2 20 
-0.7613889805536679 0 15 3 12 
-0.5843547552045125 0 15 6 13 
-0.2494443450861643 0 15 6 20 
0.0258211437782079 0 15 7 12 
-0.3781979980292789 0 15 8 14 
0.2494443450861643 0 15 8 18 
0.1639022526650746 0 15 8 21 
0.6183073485789797 0 15 9 13 
0.8496631896299027 0 15 9 20 
0.8473069532410858 0 15 10 12 
0.7613889805536679 0 15 12 3 
-0.0258211437782079 0 15 12 7 
-0.8473069532410858 0 15 12 10 
0.6449621166958440 0 15 13 2 
0.5843547552045125 0 15 13 6 
-0.6183073485789797 0 15 13 9 
0.2868291807329613 0 15 14 1 
0.3781979980292789 0 15 14 8 
1.2231373907068301 0 15 15 0 
0.3703238925547188 0 15 18 1 
-0.2494443450861643 0 15 18 8 
0.4527664143896517 0 15 19 0 
1.0259048037404752 0 15 20 2 
0.2494443450861643 0 15 20 6 
-0.8496631896299027 0 15 20 9 
0.0450847801209573 0 15 21 1 
-0.1639022526650746 0 15 21 8 
-0.4344576760680792 0 15 22 0 
-1.1693779383866987 0 16 0 16 
0.8408250225745892 0 16 0 23 
-0.0680009260379355 0 16 1 15 
-0.5727092469995737 0 16 1 19 
-0.1017499405736694 0 16 1 22 
